"name","state","year_group"
NA,NA,""
"ALVINYORK","TN",""
"ALVIRA","PA","1850"
"ALVIRA","PA","1900"
"ALVIS","TN",""
"ALVIS","AR","1900"
"ALVORD","MO","1900"
"ALVORD","NY","1900"
"ALY","AR","1900"
NA,NA,""
"AMACKER","MS",""
"AMACKERSVILLE","LA",""
"AMACUS","AL",""
"AMADOR","NY",""
NA,NA,""
NA,NA,""
"AMAN","SC",""
"AMANDA","MO",""
"AMANDA","TN","1900"
"AMANDAVILLE","GA","1850"
"AMARANTH","PA","1900"
"AMARURA","FL",""
"AMASA","PA","1900"
"AMASON","GA",""
"AMATEUR","AR",""
"AMATOL","NJ",""
"AMATUS","PA","1900"
NA,NA,""
"AMAZON","MS","1900"
NA,NA,""
"AMBER","AL",""
"AMBER","AR","1900"
"AMBER","NY","1850"
NA,NA,""
"AMBERSONS VALLEY","PA","1850"
"AMBLER","MS","1900"
NA,NA,""
"AMBLER","SC","1900"
"AMBLESIDE","PA",""
"AMBOY","GA","1900"
"AMBOY","NJ","1800"
"AMBOY","NY",""
"AMBOY","NY",""
"AMBOY CENTRE","NY","1850"
NA,NA,""
"AMBRO","TN",""
"AMBROSE","MO",""
"AMBROSE","AL",""
NA,NA,""
"AMBROSE","PA","1900"
"AMBROSIA","LA",""
"AMBUSH","LA",""
"AMEERA","MO",""
NA,NA,""
"AMELIA","AR",""
"AMELIA","FL","1900"
"AMELIA CITY","FL","1950"
NA,NA,""
"AMENIA UNION","NY","1850"
"AMERICA","TN","1900"
"AMERICA","AL","1900"
"AMERICUS","MO","1900"
"AMERICUS","MS","1900"
NA,NA,""
"AMERON","FL","1900"
"AMERYVILLE","MO",""
"AMES","FL",""
"AMES","NY","1850"
"AMES","PA",""
NA,NA,""
"AMESVILLE","LA","1900"
"AMESVILLE","NY","1850"
"AMESVILLE","PA",""
NA,NA,""
"AMHERST","ME","1850"
NA,NA,""
"AMHERST STATION","NH","1900"
"AMI","GA",""
"AMICALOLA","GA","1850"
"AMIS","TN","1900"
"AMITE","LA",""
NA,NA,""
"AMITE CITY","LA","1900"
NA,NA,""
"AMITY","AL",""
NA,NA,""
"AMITY","CT",""
"AMITY","GA","1900"
"AMITY","ME","1850"
"AMITY","MS","1900"
"AMITY","NY","1850"
NA,NA,""
"AMITY HILL","TN",""
NA,NA,""
"AMMIS","TN",""
"AMMONIA","TN","1850"
"AMNICOLA","TN",""
"AMO","TN",""
"AMONETT","TN","1900"
"AMOR","PA",""
NA,NA,""
"AMOROSO","NY","1900"
NA,NA,""
"AMOS","MO",""
"AMOS","MO","1900"
"AMOS","AL","1900"
"AMOS","AR","1900"
"AMOS","AR",""
"AMOS","GA","1900"
"AMOSKEAG","GA",""
"AMOSKEAG","NH","1850"
"AMPERE","NJ","1900"
"AMPERSAND","NY","1900"
"AMPLE","TN","1900"
"AMSBRY","PA","1900"
"AMSDEN","VT","1900"
NA,NA,""
"AMSTERDAM","MS",""
NA,NA,""
NA,NA,""
"AMWELL","NJ",""
"AMWELL","NJ",""
"AMY","MO","1900"
"AMY","AL",""
"AMY","AR",""
"AMY","MS","1900"
"AMY'S CREEK","GA",""
"AMY'S FORD","GA",""
"AMYVILLE","PA",""
"AMZI","GA","1900"
"ANANDALE","NY","1900"
NA,NA,""
NA,NA,""
"ANABELL","LA",""
"ANACOCA","LA",""
NA,NA,""
"ANACONDA","MO",""
NA,NA,""
"ANANDALE","PA","1850"
"ANAQUASSCOOK","NY","1850"
"ANASTASIA","FL","1900"
"ANCELL","MO","1950"
"ANCHOR","LA","1900"
"ANCHOR","MS",""
"ANCHORAGE","MS",""
"ANCILLA","GA",""
"ANCLOTE","FL","1900"
"ANCOCAS","NJ",""
"ANCORA","NJ","1900"
NA,NA,""
"ANCRAM CENTRE","NY",""
"ANCRAM LEAD MINES","NY","1850"
NA,NA,""
"ANCRUM","FL",""
"ANDALUSIA","LA",""
"ANDALUSIA","TN",""
"ANDALUSIA","FL",""
"ANDALUSIA","GA","1900"
NA,NA,""
NA,NA,""
"ANDEREW'S INSTITUTE","AL",""
"ANDERSON","MO",""
NA,NA,""
"ANDERSON","TN","1900"
NA,NA,""
"ANDERSON","AR","1900"
"ANDERSON","FL","1900"
"ANDERSON","GA",""
"ANDERSON","GA",""
"ANDERSON","GA","1850"
"ANDERSON","MS","1900"
"ANDERSON","MS",""
"ANDERSON","MS",""
"ANDERSON","MS",""
"ANDERSON","NJ","1850"
"ANDERSON","NY",""
NA,NA,""
"ANDERSON CREEK","PA",""
"ANDERSON CROSS ROADS","TN",""
"ANDERSONBURG","PA","1850"
"ANDERSON'S","TN",""
"ANDERSON'S CREEK","AL",""
"ANDERSON'S MILLS","FL",""
"ANDERSON'S MILLS","PA","1850"
"ANDERSONS MILLS","SC","1900"
"ANDERSON'S STORE","TN","1850"
"ANDERSONTOWN","PA","1900"
NA,NA,""
"ANDERSONVILLE","AL",""
"ANDERSONVILLE","AL",""
"ANDERSONVILLE","FL",""
"ANDERSONVILLE","GA",""
NA,NA,""
"ANDERSONVILLE","MS",""
"ANDERSONVILLE","SC","1850"
"ANDERSONVILLE","SC",""
"ANDERTON","AL",""
"ANDES","GA","1900"
NA,NA,""
"ANDESVILLE","PA","1850"
"ANDING","MS","1900"
"ANDOE","MO",""
"ANDORA","LA",""
"ANDORA","PA","1850"
"ANDORO","SC",""
"ANDOVER","MO","1900"
NA,NA,""
NA,NA,""
NA,NA,""
"ANDOVER","MS","1900"
NA,NA,""
NA,NA,""
NA,NA,""
"ANDOVER","PA",""
"ANDOVER","SC","1900"
"ANDOVER","VT","1850"
"ANDRAE","MO",""
NA,NA,""
"ANDREPONT","LA",""
"ANDREW","LA","1950"
"ANDREW","MO",""
"ANDREW","AL",""
"ANDREW","MS","1900"
"ANDREW CHAPEL","TN","1850"
"ANDREWS","TN","1900"
"ANDREWS","AR",""
"ANDREWS","FL",""
"ANDREWS","GA",""
"ANDREWS","GA",""
NA,NA,""
"ANDREW'S BRIDGE","PA",""
"ANDREW'S CHAPEL","SC",""
"ANDREWS MILLS","SC",""
"ANDREW'S SETTLEMENT","PA","1900"
"ANDREWVILLE","NY",""
"ANDROS","AR",""
"ANDRUSVILLE","NY",""
"ANDY","TN","1900"
"ANEMONE","MS","1900"
"ANES","TN",""
"ANGEL CITY","FL",""
NA,NA,""
"ANGELICA","PA","1900"
"ANGELINE","MO",""
"ANGELL'S CORNERS","NY",""
"ANGELS","PA","1900"
"ANGELUS","SC","1950"
NA,NA,""
"ANGIE","MS",""
"ANGLE","TN","1900"
"ANGLESEA","NJ","1900"
"ANGLESIA","NJ",""
"ANGLETON","TN","1850"
"ANGLEY'S BRANCH","SC","1850"
"ANGLUM","MO","1900"
NA,NA,""
NA,NA,""
"ANGORA","AL",""
"ANGORA","AR",""
"ANGORA","FL",""
"ANGORA","PA",""
"ANGOSTA","MS",""
NA,NA,""
"ANGUS","GA",""
"ANGUS","MS",""
"ANICE","AR",""
"ANIS","MS",""
"ANISE","PA","1900"
"ANITA","FL",""
NA,NA,""
"ANKER","AL","1900"
"ANKONA","FL","1900"
"ANN","MO","1900"
"ANN BOOR","TN",""
"ANNA","AL",""
"ANNA","AR","1900"
"ANNA","GA",""
"ANNA","GA","1900"
"ANNA","MS","1900"
"ANNA","PA",""
NA,NA,""
NA,NA,""
"ANNADEL","TN","1900"
NA,NA,""
"ANNANDALE","SC","1900"
NA,NA,""
NA,NA,""
"ANNAWAIKA","AL","1850"
"ANNEMARIE","AL","1900"
"ANNER","MS","1900"
"ANNETA","AL","1900"
"ANNETTE","AL",""
"ANNEVILLE","SC",""
"ANNEX","AL","1900"
"ANNIE","MO",""
"ANNIE","FL",""
"ANNIE","GA",""
"ANNIE","PA",""
"ANNIE","SC","1900"
"ANNIEDALE","GA","1900"
"ANNIEDELL","SC",""
"ANNIEVILLE","AR","1900"
"ANNIN CREEK","PA","1900"
"ANNIS","TN",""
"ANNISQUAM","MA","1850"
NA,NA,""
NA,NA,""
"ANNOVER","AR","1900"
"ANNSVILLE","TN",""
"ANNSVILLE","MS",""
"ANOKA","NY","1900"
"ANOLOKO","AR",""
"ANON","GA","1900"
"ANONA","FL","1900"
"ANOVE","MO",""
"ANREP","AR",""
"ANRO","AL",""
"ANSE","MS",""
"ANSEL","LA","1900"
"ANSEL","SC","1900"
"ANSELMA","PA","1900"
"ANSLEY","LA","1950"
"ANSLEY","AL","1900"
"ANSLEY","GA",""
"ANSLEY","MS",""
"ANSON","MO","1900"
"ANSON","PA","1900"
"ANSON","ME",""
NA,NA,""
NA,NA,""
"ANSONIA","PA","1900"
"ANSONVILLE","PA","1900"
"ANSTEAD","PA",""
"ANTASSAWOMOCK NECK","MA","1950"
"ANTES","PA",""
NA,NA,""
"ANTESTOWN","PA","1850"
"ANTESTOWNSHIP","PA",""
"ANTHEM","TN",""
"ANTHONIES MILL","MO","1900"
NA,NA,""
"ANTHONY","GA","1900"
"ANTHONY","NJ","1900"
"ANTHONY","RI","1900"
"ANTHONY PLACE","FL",""
"ANTHONY SHOALS","GA","1850"
"ANTHONY'S VILLAGE","RI","1850"
"ANTHRAS","TN",""
"ANTI BANK","MS","1850"
"ANTIETAM","PA",""
"ANTIMONY","AR","1900"
"ANTIOCH","LA","1900"
"ANTIOCH","MO","1900"
NA,NA,""
"ANTIOCH","TN","1850"
"ANTIOCH","AL","1900"
"ANTIOCH","AL",""
"ANTIOCH","AL",""
"ANTIOCH","AL","1850"
"ANTIOCH","AR",""
"ANTIOCH","AR","1900"
"ANTIOCH","FL","1900"
"ANTIOCH","GA","1850"
"ANTIOCH","MS","1900"
"ANTIOCH","SC","1900"
"ANTIOCH","SC","1850"
"ANTLER","MO","1900"
"ANTLERS","MS","1900"
"ANTLERS","NY",""
"ANTLEYS","SC",""
NA,NA,""
"ANTOINETTE","TN","1900"
"ANTON","PA","1900"
"ANTONIA","LA",""
"ANTONIA","MO","1900"
"ANTREVILLE","SC","1900"
"ANTRIM","LA","1900"
"ANTRIM","MO","1900"
"ANTRIM","AL",""
NA,NA,""
"ANTRIM","PA","1850"
"ANTRIM","PA","1900"
"ANTRIM CENTRE","NH",""
"ANTWERP","AR",""
NA,NA,""
"ANUTT","MO","1900"
"ANVIL","AL",""
"ANVIL","AR","1850"
"ANVIL","AR","1900"
"ANVIL","MS","1900"
"ANVIL BLOCK","GA",""
"ANZONETTA","GA",""
"AONIA","GA","1850"
"APALACHA","TN",""
"APALACHEE","GA","1900"
NA,NA,""
NA,NA,""
"APEX","MO","1900"
"APEX","GA",""
"APEX","NY","1900"
"APEX","PA","1900"
NA,NA,""
"APISON","TN","1900"
"APLIN","AR","1900"
NA,NA,""
NA,NA,""
"APOXSEE","FL",""
"APPENZELL","PA","1900"
"APPLE","TN",""
"APPLE","AR",""
"APPLE  CREEK","MO","1850"
"APPLE  CREEK","MO",""
"APPLE GROVE","TN","1900"
"APPLE GROVE","AL","1850"
"APPLE GROVE","PA","1850"
"APPLE ORCHARD","AR",""
"APPLEBACHSVILLE","PA","1900"
"APPLEDORE","ME",""
"APPLEGARTH","NJ","1900"
"APPLEGATE","NY","1900"
"APPLETON","MO","1900"
"APPLETON","TN","1900"
"APPLETON","AL",""
"APPLETON","AR","1900"
"APPLETON","FL",""
"APPLETON","GA","1900"
"APPLETON","MS",""
NA,NA,""
"APPLETON","SC","1900"
"APPLETON","ME","1900"
"APPLETON","ME",""
"APPLETON","ME",""
"APPLETON","ME",""
NA,NA,""
"APPLING","AL",""
NA,NA,""
"APPLING","NY","1850"
"APPLINGTON","GA",""
"APPLINGVILLE","GA",""
"APPONAUG","RI","1900"
"APPONEGANSETT","MA",""
"APRIL","LA",""
"APT","AL","1900"
"APT","AR","1900"
"APTHORP","NH","1900"
"APTUS","MO","1900"
"APULIA","NY","1850"
NA,NA,""
"AQUA","PA","1900"
"AQUA","PA",""
"AQUA DALE","AL",""
"AQUACKNOCK","NJ","1850"
NA,NA,""
"AQUAVIA","GA","1900"
"AQUEBOGUE","NY",""
NA,NA,""
"AQUEDUCT","PA","1850"
"AQUETONG","PA","1900"
"AQUETUCK","NY","1900"
"AQUILA","MS","1900"
"AQUILLA","MO","1900"
"AQUILLA","AR",""
"AQUILLA","GA","1850"
NA,NA,""
"ARAB","MO",""
NA,NA,""
NA,NA,""
NA,NA,""
"ARABIA","GA",""
NA,NA,""
"ARAHBURGH","AL",""
"ARAL","MO",""
"ARAM","PA","1900"
"ARANA","LA","1900"
"ARARAT","PA","1900"
"ARARAT","AL",""
"ARARAT","AL","1900"
"ARATOR","MO","1850"
"ARBACOOCHE","AL","1850"
"ARBEL","PA",""
NA,NA,""
"ARBELA","PA","1850"
"ARBO","MS",""
"ARBOR","MO","1900"
"ARBOR","PA","1900"
"ARBOR VITAE","FL",""
"ARBOR VITE","AL",""
"ARBUCKLE","FL",""
"ARBUCKLE","FL",""
"ARBUCKLE","PA","1900"
"ARBUTUS","TN",""
"ARBUTUS","GA",""
"ARBUTUS","NY","1900"
NA,NA,""
"ARCABUTLA","MS",""
NA,NA,""
"ARCADE","PA",""
NA,NA,""
NA,NA,""
"ARCADIA","MO","1850"
"ARCADIA","TN","1850"
"ARCADIA","AL",""
"ARCADIA","AR","1900"
NA,NA,""
"ARCADIA","GA",""
"ARCADIA","GA","1900"
"ARCADIA","MS","1900"
"ARCADIA","NY","1850"
NA,NA,""
"ARCADIA","RI","1850"
"ARCADIA","SC",""
NA,NA,""
"ARCH","GA",""
"ARCH","MS",""
"ARCH CREEK","FL",""
"ARCH SPRING","PA","1900"
NA,NA,""
"ARCHDALE","NY","1900"
"ARCHER","LA",""
"ARCHER","TN","1900"
"ARCHER","AL","1900"
NA,NA,""
"ARCHER","MS","1900"
"ARCHERTON","GA",""
"ARCHERVILLE","TN",""
"ARCHEY","AR","1900"
NA,NA,""
"ARCHIE","LA","1950"
NA,NA,""
"ARCHIE","PA",""
"ARCHILLION","AR","1900"
"ARCHVILLE","TN","1900"
"ARCO","GA",""
"ARCOLA","LA","1900"
NA,NA,""
"ARCOLA","AL","1900"
"ARCOLA","AL",""
NA,NA,""
"ARCOLA","NJ",""
NA,NA,""
"ARCOT","TN","1900"
"ARCOTVILLE","TN",""
"ARCTIC","AL","1900"
"ARCTIC","GA",""
"ARCTIC","RI","1900"
"ARCUS","AL",""
"ARD","AR",""
NA,NA,""
"ARDATH","MO",""
"ARDEE","TN","1900"
"ARDEE","NY",""
"ARDELL","AL","1900"
"ARDELLA","SC","1900"
"ARDEN","MO","1900"
"ARDEN","AL","1900"
"ARDEN","AR","1900"
NA,NA,""
"ARDEN","PA","1900"
"ARDEN","SC","1900"
"ARDEN MINES","PA",""
"ARDENA","NJ","1900"
"ARDEOLA","MO","1900"
"ARDILLA","AL","1900"
"ARDITTA","MO",""
"ARDMORE","MO","1900"
NA,NA,""
NA,NA,""
"ARDOCK","GA",""
"ARDON","MS","1900"
"ARDONIA","NY","1900"
"ARDOYNE","LA",""
"ARD'S BLUFF","MS",""
NA,NA,""
"ARDSLEY","PA",""
NA,NA,""
"AREL","AR",""
"ARENA","TN","1900"
"ARENA","AL",""
"ARENA","MS",""
"ARENA","NY","1900"
NA,NA,""
"AREY","NY",""
"ARGENDA","PA",""
"ARGENTA","AR","1900"
"ARGENTINE","PA","1900"
"ARGENTVILLE","MO","1900"
"ARGO","LA",""
"ARGO","MO","1850"
"ARGO","AL","1900"
"ARGO","AR",""
"ARGO","AR",""
"ARGO","FL",""
"ARGO","GA","1900"
"ARGO","GA","1850"
"ARGO","GA",""
"ARGO","MS","1900"
"ARGOLA","MO","1900"
"ARGOSY","AR",""
"ARGUS","LA",""
"ARGUS","AL","1850"
"ARGUS","PA","1900"
"ARGUSVILLE","NY","1850"
"ARGUTA","AL","1900"
"ARGYLE","LA",""
"ARGYLE","MO","1850"
NA,NA,""
"ARGYLE","TN","1900"
NA,NA,""
NA,NA,""
"ARGYLE","GA",""
"ARGYLE","GA",""
NA,NA,""
"ARGYLE","ME",""
"ARGYLE","ME","1850"
"ARIADNE","TN",""
"ARIAL","LA","1900"
"ARIAL","SC","1900"
"ARICA","MO",""
"ARIEL","FL",""
"ARIEL","MS","1900"
"ARIEL","PA",""
"ARIEL","PA","1900"
"ARIEL","SC",""
"ARIETTA","NY",""
"ARIOSA","PA","1900"
"ARIOSTO","AL","1900"
NA,NA,""
NA,NA,""
"ARISTOTLE","NY","1900"
NA,NA,""
"ARIZONA","LA","1950"
"ARIZONA","TN",""
"ARIZONIA","LA","1900"
"ARJAY","PA",""
"ARK","MO",""
"ARK","TN",""
"ARK","AL",""
"ARK","AR",""
"ARK","GA","1850"
"ARK","MS",""
NA,NA,""
"ARKADELPHIA","AL","1900"
NA,NA,""
"ARKANA","AR","1900"
"ARKANSAS","AR",""
NA,NA,""
"ARKANSAS POST","AR","1850"
"ARKDELL","AL",""
"ARKINDA","AR","1900"
"ARKLOE","AR",""
"ARKLOW","AR",""
"ARKOE","MO","1900"
NA,NA,""
"ARKSILL","PA","1900"
NA,NA,""
"ARKWRIGHT","AL",""
"ARKWRIGHT","NY","1850"
"ARKWRIGHT","SC","1900"
"ARKWRIGHT SUMMIT","NY",""
"ARLBERG","AR","1950"
"ARLEY","MO","1900"
NA,NA,""
"ARLEY","GA",""
"ARLEY","MS",""
"ARLIN","MS","1900"
"ARLINE","MS",""
"ARLINGTON","MO","1900"
NA,NA,""
"ARLINGTON","AL",""
NA,NA,""
"ARLINGTON","FL","1900"
"ARLINGTON","FL","1950"
NA,NA,""
"ARLINGTON","MA",""
"ARLINGTON","NJ","1900"
"ARLINGTON","NY","1900"
"ARLINGTON","PA","1900"
"ARLINGTON","RI","1900"
"ARLINGTON","SC","1900"
NA,NA,""
"ARLINGTON HEIGHTS","MA",""
"ARM","MS","1900"
"ARMADA","AR","1900"
"ARMADILLO","AL",""
"ARMADILLO","AL",""
"ARMAGH","LA","1900"
NA,NA,""
"ARMATHWAITE","TN","1900"
NA,NA,""
"ARMENA","GA",""
"ARMENIA","GA","1850"
"ARMENIA","PA",""
"ARMENIA","SC",""
"ARMIDE","LA",""
"ARMINDA","MO",""
"ARMISTEAD","LA","1900"
"ARMISTEAD","LA","1950"
"ARMISTEAD","AL",""
"ARMISTEAD","MS",""
"ARMITAGE","MS",""
"ARMO","AR",""
"ARMON","LA",""
NA,NA,""
"ARMOR","AL","1900"
"ARMOR","NY","1900"
NA,NA,""
"ARMOUR","TN","1900"
"ARMOUR","FL",""
"ARMS CROSS ROADS","NY",""
"ARMSTEAD","MS",""
NA,NA,""
"ARMSTRONG","TN","1900"
"ARMSTRONG","TN",""
"ARMSTRONG","AL","1900"
"ARMSTRONG","AR","1900"
"ARMSTRONG","FL","1900"
"ARMSTRONG","GA","1900"
"ARMSTRONG","NY",""
"ARMSTRONG","PA",""
"ARMSTRONG","SC","1900"
"ARMSTRONG SPRINGS","AR","1950"
"ARMSTRONG STATION","FL",""
"ARMSTRONG'S","AL",""
NA,NA,""
"ARMY","NY",""
NA,NA,""
"ARNETT","MO","1900"
"ARNETT","AR","1900"
"ARNEYTOWN","NJ","1850"
"ARNICA","MO","1900"
"ARNO","MO","1900"
"ARNO","MO",""
"ARNO","TN","1900"
"ARNO","FL",""
NA,NA,""
"ARNOLD","AL","1900"
"ARNOLD","AR",""
"ARNOLD","GA",""
"ARNOLD","GA","1900"
"ARNOLD","GA",""
"ARNOLD","ME","1900"
"ARNOLD","MS",""
"ARNOLD","NY",""
"ARNOLD","PA",""
"ARNOLD","PA","1900"
"ARNOLD CITY","PA","1900"
"ARNOLD MILLS","RI","1900"
"ARNOLDS","TN",""
"ARNOLDS","TN","1900"
"ARNOLD'S MILLS","SC",""
"ARNOLD'S STORE","TN",""
"ARNOLDSVILLE","MO",""
"ARNOLDSVILLE","GA",""
NA,NA,""
"ARNOLDTON","NY","1850"
"ARNOT","AL",""
"ARNOT","MS","1900"
"ARNOT","NY","1900"
NA,NA,""
"ARNSBERG","MO","1900"
"AROMA","MO",""
NA,NA,""
"ARONEY","AL","1900"
"AROOSTOOK","ME","1850"
"ARP","MO","1900"
"ARP","TN","1900"
"ARP","AR","1900"
"ARP","GA","1900"
"ARP","GA",""
"ARRAN","FL","1900"
"ARREDONDA","FL","1900"
"ARRIEVILLE","GA","1900"
NA,NA,""
"ARRINGTON","AR",""
"ARRINGTON","GA","1900"
"ARROLL","MO","1900"
"ARROW","TN",""
"ARROW","PA","1900"
NA,NA,""
"ARROWOOD","GA","1900"
"ARROWOOD","SC","1850"
"ARROWSIC","ME","1900"
"ARROYO","MO",""
"ARROYO","PA","1900"
"ARSENAL","PA",""
"ART","MO","1900"
"ART","AL","1900"
"ART","FL",""
"ARTA","AL",""
NA,NA,""
"ARTERS","PA","1900"
"ARTESIA","FL","1900"
NA,NA,""
"ARTESIA","PA",""
"ARTESIAN","MO",""
"ARTESIAN","AR",""
"ARTESIAN SPRINGS","MO",""
"ARTEX","AR",""
"ARTHER","AR",""
"ARTHUR","MO","1900"
"ARTHUR","TN","1900"
"ARTHUR","TN",""
"ARTHUR","AL","1900"
"ARTHUR","AR","1900"
"ARTHUR","FL",""
"ARTHUR","GA","1900"
"ARTHUR","NY","1900"
"ARTHUR","SC",""
"ARTHUR","SC",""
"ARTHURS","PA","1900"
"ARTHUR'S","SC",""
"ARTHURSBURG","NY","1850"
"ARTIC","NY",""
"ARTIC","NY","1900"
"ARTICHOKE","MA",""
"ARTOISPRINGS","MS","1900"
"ARTONISH","MS","1900"
"ARTZ","PA","1900"
"ARUNDEL","ME",""
"ASA","AL","1900"
"ASA","GA","1900"
"ASA","PA","1900"
"ASA","SC","1900"
"ASAHEL","AL","1900"
"ASAPH","PA","1900"
"ASATON","TN",""
"ASBESTOS","GA",""
"ASBOTH","MO",""
NA,NA,""
"ASBURY","TN","1900"
"ASBURY","TN","1850"
"ASBURY","AL","1900"
"ASBURY","AL",""
"ASBURY","AL","1850"
"ASBURY","AR",""
"ASBURY","GA","1850"
NA,NA,""
"ASBURY","NY","1900"
"ASBURY","PA","1900"
"ASBURY","SC","1900"
"ASBURY GROVE","MA","1900"
NA,NA,""
"ASBURY STATION","NJ",""
"ASCALMORE","MS",""
"ASCALON","MO","1900"
"ASCALON","GA","1900"
"ASCITES","AR","1900"
"ASCOT","MO","1900"
NA,NA,""
"ASCUTNEYVILLE","VT","1900"
"ASH","MO","1900"
"ASH","PA","1900"
"ASH BROOK","NJ","1900"
"ASH CREEK","AL",""
"ASH CREEK","MS","1850"
NA,NA,""
NA,NA,""
"ASH HILL","MO",""
"ASH PARK","NY",""
"ASH TREE","PA","1900"
"ASHA","MS","1900"
"ASHAPOO FERRY","SC","1850"
"ASHAW","SC",""
NA,NA,""
"ASHBAUGH","PA",""
"ASHBOURNE","PA","1900"
NA,NA,""
"ASHBURN","TN","1900"
NA,NA,""
NA,NA,""
"ASHBURNHAM DEPOT","MA","1850"
"ASHBY","TN","1900"
"ASHBY","AL","1900"
NA,NA,""
"ASHCROFT","MA","1900"
"ASHCROFT","PA",""
"ASHDALE","ME","1900"
NA,NA,""
"ASHEPOO","SC","1900"
"ASHER","LA",""
"ASHER","AR","1900"
"ASHERTON","PA","1900"
"ASHERVILLE","MO","1900"
"ASHEWORTH","SC",""
NA,NA,""
NA,NA,""
"ASHFORD","AL",""
NA,NA,""
"ASHFORD","AR",""
"ASHFORD","CT","1850"
"ASHFORD","NY","1850"
"ASHFORD STATION","NY",""
"ASHFORD'S","TN",""
"ASHFORDVILLE","MS",""
"ASHLAND","LA","1850"
NA,NA,""
NA,NA,""
"ASHLAND","TN","1850"
"ASHLAND","GA",""
"ASHLAND","GA","1900"
NA,NA,""
NA,NA,""
NA,NA,""
"ASHLAND","MS",""
NA,NA,""
"ASHLAND","NJ","1900"
NA,NA,""
NA,NA,""
"ASHLAND","PA","1850"
"ASHLAND","RI","1900"
"ASHLAND","SC","1900"
NA,NA,""
NA,NA,""
"ASHLAND FURNACE","PA","1850"
"ASHLEY","MO","1850"
"ASHLEY","AL",""
"ASHLEY","AR","1850"
"ASHLEY","FL",""
"ASHLEY","GA","1900"
"ASHLEY","MS","1900"
"ASHLEY","PA","1900"
"ASHLEY","SC",""
"ASHLEY CREEK","MO","1950"
NA,NA,""
"ASHLEY MLLLS","AR",""
"ASHLEY PHOSPHATE","SC","1900"
"ASHLEY'S POINT","AR",""
"ASHLEYVILLE","MA","1850"
"ASHLY","LA","1900"
"ASHMORE","FL","1900"
"ASHMORE","MS","1900"
"ASHMORE'S STORE","SC",""
"ASHOKAN","NY",""
NA,NA,""
"ASHPOINT","LA",""
"ASHPOINT","ME","1900"
"ASHPORT","TN","1850"
"ASHPORT","TN",""
"ASHRIDGE","LA",""
"ASHRIDGE","AL","1900"
"ASHTOLA","PA","1900"
"ASHTON","LA","1850"
"ASHTON","LA",""
"ASHTON","MO","1900"
"ASHTON","AL",""
"ASHTON","AR",""
"ASHTON","AR",""
"ASHTON","FL",""
"ASHTON","GA",""
"ASHTON","NY",""
"ASHTON","NY","1900"
"ASHTON","PA",""
"ASHTON","PA","1900"
"ASHTON","RI","1900"
"ASHTON","SC","1950"
"ASHTON","SC","1900"
NA,NA,""
"ASHVALE","AR","1900"
"ASHVILLE","FL","1900"
"ASHVILLE","ME","1900"
"ASHVILLE","MS","1850"
NA,NA,""
NA,NA,""
NA,NA,""
"ASHWILLETT","CT","1900"
"ASHWOOD","LA","1850"
"ASHWOOD","TN","1850"
"ASHWOOD","GA","1900"
"ASHWOOD","MS",""
"ASHWOOD","NY",""
"ASHWOOD LANDING","MS",""
"ASHWOOD STATION","MS","1900"
"ASHWORTH","MO",""
"ASKA","GA","1900"
"ASKAM","PA","1900"
"ASKEW","AR","1900"
"ASKEW","MS","1900"
"ASKEWS BLUFF","MS",""
"ASKWITH","ME",""
"ASMSTERDAM","GA","1950"
"ASPALAGA","FL","1850"
"ASPEL","AL","1900"
"ASPEN GROVE","FL",""
"ASPEN HILL","TN","1900"
"ASPER","MO","1900"
NA,NA,""
"ASPERVILLE","MO",""
"ASPETUCK","CT",""
"ASPINWALL","PA","1900"
"ASPINWALL","PA",""
"ASSABET","MA","1850"
"ASSAWAMPSETT","MA",""
"ASSEMBLY PARK","NY","1900"
"ASSEMBLY POINT","NY",""
"ASSINIPPI","MA","1900"
"ASSONET","MA",""
NA,NA,""
"ASSUMPTION","LA","1850"
"ASTABULA","FL",""
NA,NA,""
"ASTER","TN","1900"
"ASTER","AL","1900"
"ASTER","MS","1900"
"ASTICOU","ME","1900"
"ASTON","TN",""
"ASTON","MS",""
"ASTON MILLS","PA","1900"
"ASTON'S STORE","AL",""
"ASTOR","AL",""
"ASTOR","AR",""
NA,NA,""
"ASTOR","GA","1900"
"ASTOR PARK","FL","1900"
"ASTORIA","MO","1850"
"ASTORIA","GA",""
"ASTORIA","NY","1850"
"ASTORIA","PA",""
"ASTRA","MO",""
"ASTRAL","PA",""
"ASYLUM","GA",""
"ASYLUM","MS","1900"
"ASYLUM","PA","1850"
"ASYLUM STATION","MA",""
"ATALLA","GA","1900"
"ATCHAFALAYA","LA","1850"
"ATCHAFALAYA","LA",""
"ATCHAFALAYA","LA","1950"
"ATCHINSON","AL",""
"ATCHINSON","PA",""
"ATCHISON JUNCTION","MO",""
"ATCHLEY","MO",""
"ATCO","GA","1950"
NA,NA,""
"ATCO","PA","1900"
"ATFE","MO",""
"ATFEK","MO","1900"
NA,NA,""
"ATHA","GA",""
"ATHELSTAN","AR","1900"
"ATHELSTON","MO",""
"ATHENA","FL","1900"
"ATHENIA","NJ","1900"
NA,NA,""
"ATHENS","MO","1850"
NA,NA,""
"ATHENS","AR","1950"
"ATHENS","AR",""
"ATHENS","FL",""
NA,NA,""
NA,NA,""
"ATHENS","MS","1850"
NA,NA,""
NA,NA,""
